32 13.6146951667
64 18.7965518333
96 28.2700255
128 32.9999168333
160 41.3245135
192 45.1012961667
224 52.4130225
256 57.0066626667
288 62.6091003333
320 70.2240231667
352 72.1298593333
384 81.8412123333
416 86.3731101667
448 92.5421276667
480 98.1065725
512 104.5669155
544 109.560036333
576 117.831346
608 121.704561833
640 128.440282167
672 133.386440333
704 141.8948745
736 145.548905667
768 155.5246005
800 158.115382667
832 165.155174667
864 168.933829333
896 177.6298005
928 179.2042165
960 183.7069065
992 195.827105833
1024 202.399321667
1056 205.299607
1088 213.269900833
1120 220.044895833
1152 225.893797667
1184 232.5201995
1216 235.394962333
1248 240.486580167
1280 248.232743333
1312 255.739910333
1344 257.028188333
1376 261.8789285
1408 274.239024833
1440 281.2828175
1472 278.461254333
1504 287.030136
1536 291.404936833
1568 303.667079333
1600 311.196156167
1632 313.574903833
1664 319.870103833
1696 323.562404333
1728 329.9763215
1760 332.212493333
1792 345.0586215
1824 353.000524667
1856 356.292366833
1888 358.322784
1920 365.019745333
1952 369.0837685
1984 379.471835167
2016 382.748162167
2048 387.02529
2080 398.908499333
2112 395.3592495
2144 402.542915833
2176 413.584283833
2208 412.211217667
2240 422.611321
2272 424.875470667
2304 434.323094333
2336 433.864728333
2368 449.378105
2400 448.316477167
2432 458.848379
2464 463.573840167
2496 469.7710355
2528 469.225045833
2560 477.0978265
2592 484.454761333
2624 491.3866605
2656 497.062025833
2688 508.983482
2720 514.609084167
2752 513.586386833
2784 519.031245167
2816 522.3688445
2848 535.371618
2880 536.926054
2912 540.185317833
2944 554.7990975
2976 551.745129167
3008 557.767102333
3040 567.9006015
3072 585.6026865
3104 576.729498833
3136 580.399608667
3168 598.273160333
3200 600.119079667
3232 601.5492275
3264 610.323395667
3296 612.958592167
3328 615.678343667
3360 624.664934667
3392 633.5942865
3424 635.906978833
3456 640.5177995
3488 651.386006
3520 653.383597167
3552 657.638448667
3584 662.907589667
3616 669.482816
3648 671.544296333
3680 679.268241667
3712 685.6547165
3744 693.8756765
3776 696.988485167
3808 703.456063333
3840 709.508221833
3872 711.494953833
3904 725.325735167
3936 726.120874667
3968 738.7011365
4000 737.957654
4032 746.730197833
4064 747.844079667
4096 758.590244333
4128 759.644195833
4160 766.8556685
4192 773.100043333
4224 775.425681833
4256 790.110297
4288 786.365916833
4320 791.809983333
4352 799.866800833
4384 809.238819833
4416 816.311332833
4448 820.872501667
4480 821.0066945
4512 825.671987833
4544 837.557277833
4576 839.461313
4608 843.448476833
4640 853.1216475
4672 856.568021333
4704 871.596890833
4736 868.769102667
4768 875.0529865
4800 881.524089667
4832 897.210646667
4864 891.536938667
4896 897.080686833
4928 903.873564333
4960 908.317084833
4992 914.531833167
5024 925.230571667
5056 924.652830167
5088 931.3397985
5120 940.564535167
5152 949.449663167
5184 948.407783333
5216 953.030122333
5248 962.7450955
5280 967.115383333
5312 971.262376833
5344 977.488124667
5376 987.014049667
5408 1026.34713617
5440 1078.05860683
5472 1099.07237133
5504 1106.75160233
5536 1368.00745633
5568 1085.2848515
5600 1923.03782717
5632 2200.05936133
5664 1733.4299355
5696 3032.58223
5728 4902.11891933
5760 3218.40681267
5792 3926.416442
5824 5503.976007
5856 5228.59676033
5888 4238.41938867
5920 3699.995872
5952 3791.94498867
5984 4242.33842
6016 3895.53142817
6048 4911.70755917
6080 3977.19861183
