1 5369.919643
2 6657.860714
3 8102.007857
4 8372.439643
5 7519.729286
6 8132.586429
7 7893.923571
8 8158.509643
9 8008.876071
10 7943.300357
11 7796.915714
12 8374.885714
13 36429.618214
14 7899.425357
15 31031.625000
16 801.578571
1 7072.072500
2 654.870000
3 615.664286
4 489.786429
5 501.407143
6 542.826429
7 462.593571
8 435.970714
9 458.930714
10 492.486429
11 435.662143
12 410.976429
13 653.575714
14 593.641786
15 628.820357
16 627.143571
1 7373.866071
2 6279.889286
3 4742.197500
4 8014.218214
5 8005.309286
6 8008.590000
7 7971.396429
8 8127.426429
9 7967.186786
10 7889.386071
11 8230.041429
12 7724.926071
13 9104.720714
14 16417.224643
15 6989.725714
16 7908.351429
1 8480.631429
2 6162.353214
3 7619.178214
4 8074.201071
5 8107.341429
6 8347.166786
7 7499.126786
8 7862.693571
9 8133.533571
10 7963.882500
11 8065.108929
12 8009.807143
13 8483.090357
14 7809.356786
15 8079.707143
16 27618.645000
1 879.362143
2 516.096429
3 497.707500
4 544.823571
5 626.110714
6 427.201071
7 412.675000
8 415.431429
9 413.168929
10 412.488929
11 415.758214
12 413.431071
13 1027.276071
14 701.870357
15 743.486786
16 779.457857
16 844.620000
