0 222.390000
512 2.586429
1024 0.892500
1536 0.789643
2048 0.746786
2560 0.729643
3072 0.726429
3584 0.723214
4096 316.899643
4608 1.392857
5120 0.750000
5632 0.727500
6144 0.732857
6656 0.732857
7168 0.723214
7680 0.730714
8192 298.263214
8704 1.380000
9216 0.769286
9728 0.733929
0 187.996071
512 1.520357
1024 0.792857
1536 0.633214
2048 0.623571
2560 0.619286
3072 0.626786
3584 0.633214
4096 259.286786
4608 1.103571
5120 0.653571
5632 0.626786
6144 0.690000
6656 0.712500
7168 0.690000
7680 0.693214
8192 310.071429
8704 1.007143
9216 0.647143
9728 0.633214
0 331.048929
512 1.536429
1024 0.753214
1536 0.679286
2048 0.683571
2560 0.663214
3072 0.660000
3584 0.653571
4096 248.352857
4608 1.147500
5120 0.723214
5632 0.703929
6144 0.686786
6656 0.672857
7168 0.672857
7680 0.673929
8192 328.398214
8704 1.373571
9216 0.840000
9728 0.786429
0 218.043214
512 1.689643
1024 0.786429
1536 0.690000
2048 0.796071
2560 0.666429
3072 0.789643
3584 0.669643
4096 226.459286
4608 1.444286
5120 0.699643
5632 0.823929
6144 0.679286
6656 0.799286
7168 0.680357
7680 0.800357
8192 271.826786
8704 1.256786
9216 0.690000
9728 0.699643
0 189.315000
512 1.072500
1024 0.602500
1536 0.515000
2048 0.512500
2560 0.510000
3072 0.512500
3584 0.510000
4096 305.885000
4608 0.872500
5120 0.617500
5632 0.545000
6144 35.720000
6656 0.605000
7168 0.560000
7680 0.552500
8192 379.238214
8704 0.926786
9216 0.642857
9728 0.649286
0 334.329643
512 1.419643
1024 0.763929
1536 0.760714
2048 0.669643
2560 0.639643
3072 0.642857
3584 0.642857
4096 359.782500
4608 1.176429
5120 0.716786
5632 0.680357
6144 0.660000
6656 0.653571
7168 0.646071
7680 0.646071
8192 354.939643
8704 1.036071
9216 0.660000
9728 0.669643
0 264.236786
512 1.440000
1024 0.789643
1536 0.679286
2048 0.672857
2560 0.666429
3072 0.666429
3584 0.670714
4096 417.450000
4608 1.337143
5120 0.720000
5632 0.666429
6144 0.636429
6656 0.636429
7168 0.636429
7680 0.636429
8192 442.524643
8704 1.269643
9216 0.716786
9728 0.686786
0 279.416786
512 1.560000
1024 0.803571
1536 0.670714
2048 0.653571
2560 0.660000
3072 0.646071
3584 0.655714
4096 276.946071
4608 1.252500
5120 0.682500
5632 0.650357
6144 0.656786
6656 0.650357
7168 0.656786
7680 0.646071
8192 338.582143
8704 1.204286
9216 0.723214
9728 0.666429
0 96.415714
512 0.516429
1024 0.287143
1536 0.247500
2048 0.250714
2560 0.255000
3072 0.234643
3584 0.241071
